model	objective	gene	status	value
./iJR904.xml	obj	G_b2277	optimal	0.6606358592945903
./iJR904.xml	obj	G_b2278	optimal	0.6606358592945889
./iJR904.xml	obj	G_b2279	optimal	0.6606358592944285
./iJR904.xml	obj	G_b2280	optimal	0.6606358592945952
./iJR904.xml	obj	G_b2281	optimal	0.660635859294595
./iJR904.xml	obj	G_b2282	optimal	0.6606358592945943
./iJR904.xml	obj	G_b2283	optimal	0.6606358592946069
./iJR904.xml	obj	G_b2284	optimal	0.6606358592945958
./iJR904.xml	obj	G_b2285	optimal	0.6606358592945947
./iJR904.xml	obj	G_b2286	optimal	0.6606358592946375
./iJR904.xml	obj	G_b2287	optimal	0.6606358593551168
./iJR904.xml	obj	G_b2288	optimal	0.6606358592945317
./iJR904.xml	obj	G_b2296	optimal	0.9219480950504693
./iJR904.xml	obj	G_b2297	optimal	0.9219480950504682
./iJR904.xml	obj	G_b2306	optimal	0.9219480950504677
./iJR904.xml	obj	G_b2307	optimal	0.9219480950504636
./iJR904.xml	obj	G_b2308	optimal	0.9219480950504693
./iJR904.xml	obj	G_b2309	optimal	0.9219480950504672
./iJR904.xml	obj	G_b2310	optimal	0.9219480950504639
./iJR904.xml	obj	G_b2311	optimal	0.9219480950504667
./iJR904.xml	obj	G_b2312	optimal	1.388987016260019e-14
./iJR904.xml	obj	G_b2315	optimal	-2.1909677001817079e-16
./iJR904.xml	obj	G_b2316	optimal	6.073503467371456e-16
./iJR904.xml	obj	G_b2320	optimal	0.9219480950504738
./iJR904.xml	obj	G_b2323	optimal	-9.757787093910273e-17
./iJR904.xml	obj	G_b2329	optimal	-1.101735041140266e-14
./iJR904.xml	obj	G_b2344	optimal	0.9219480950504687
./iJR904.xml	obj	G_b2366	optimal	0.9219480950504686
./iJR904.xml	obj	G_b2378	optimal	0.9219480950504595
./iJR904.xml	obj	G_b2388	optimal	0.9219480950504686
./iJR904.xml	obj	G_b2393	optimal	0.9219480950504633
./iJR904.xml	obj	G_b2400	optimal	0.9219480950504678
./iJR904.xml	obj	G_b2406	optimal	0.9219480950504677
./iJR904.xml	obj	G_b2407	optimal	0.9219480950504676
./iJR904.xml	obj	G_b2411	optimal	0.9219480950504635
./iJR904.xml	obj	G_b2413	optimal	0.9219480950504703
./iJR904.xml	obj	G_b2414	optimal	0.9219480950504669
./iJR904.xml	obj	G_b2415	optimal	0.8989725270624516
./iJR904.xml	obj	G_b2416	optimal	0.8989725270624516
./iJR904.xml	obj	G_b2417	optimal	0.9219480950504816
./iJR904.xml	obj	G_b2418	optimal	0.9219480950504578
./iJR904.xml	obj	G_b2421	optimal	0.9219480950504888
./iJR904.xml	obj	G_b2422	optimal	7.935085157032306e-16
./iJR904.xml	obj	G_b2423	optimal	-5.773594796743174e-16
./iJR904.xml	obj	G_b2424	optimal	0.0
./iJR904.xml	obj	G_b2425	optimal	0.9219480950504595
./iJR904.xml	obj	G_b2429	optimal	0.9219480950504816
./iJR904.xml	obj	G_b2436	optimal	0.921948095050476
./iJR904.xml	obj	G_b2440	optimal	0.9219480950504738
./iJR904.xml	obj	G_b2441	optimal	0.9219480950504678
./iJR904.xml	obj	G_b2458	optimal	0.9219480950504642
./iJR904.xml	obj	G_b2463	optimal	0.9219480950504797
./iJR904.xml	obj	G_b2464	optimal	0.9219480950504672
./iJR904.xml	obj	G_b2465	optimal	0.9219480950504639
./iJR904.xml	obj	G_b2472	optimal	3.1237550834246354e-16
./iJR904.xml	obj	G_b2476	optimal	4.84577028459176e-16
./iJR904.xml	obj	G_b2478	optimal	-5.15029457630486e-17
./iJR904.xml	obj	G_b2492	optimal	0.9219480950504803
./iJR904.xml	obj	G_b2497	optimal	0.9219480950504658
./iJR904.xml	obj	G_b2498	optimal	0.9219480950504672
./iJR904.xml	obj	G_b2499	optimal	6.229198997186827e-15
./iJR904.xml	obj	G_b2500	optimal	0.9195771553897369
./iJR904.xml	obj	G_b2507	optimal	-4.38384451559916e-16
./iJR904.xml	obj	G_b2508	optimal	-8.799310432815032e-16
./iJR904.xml	obj	G_b2515	optimal	0.92194809505047
./iJR904.xml	obj	G_b2518	optimal	1.0622780964467478e-11
./iJR904.xml	obj	G_b2530	optimal	0.9219480950504658
./iJR904.xml	obj	G_b2533	optimal	0.92194809505047
./iJR904.xml	obj	G_b2536	optimal	0.921948095050413
./iJR904.xml	obj	G_b2538	optimal	0.9219480950504721
./iJR904.xml	obj	G_b2539	optimal	0.9219480950504685
./iJR904.xml	obj	G_b2540	optimal	0.921948095050455
./iJR904.xml	obj	G_b2541	optimal	0.9219480950504888
./iJR904.xml	obj	G_b2542	optimal	0.9219480950504665
./iJR904.xml	obj	G_b2551	optimal	0.8894834975900994
./iJR904.xml	obj	G_b2557	optimal	1.3027632172822526e-14
./iJR904.xml	obj	G_b2563	optimal	0.9219480950504629
./iJR904.xml	obj	G_b2564	optimal	0.9219480950504555
./iJR904.xml	obj	G_b2574	optimal	-5.464874307520609e-12
./iJR904.xml	obj	G_b2585	optimal	3.775498717775688e-16
./iJR904.xml	obj	G_b2587	optimal	0.9219480950504578
./iJR904.xml	obj	G_b2599	optimal	1.3401335807433307e-15
./iJR904.xml	obj	G_b2600	optimal	-1.2816848352770215e-16
./iJR904.xml	obj	G_b2601	optimal	0.9219480950504669
./iJR904.xml	obj	G_b2615	optimal	-1.4628431101792e-13
./iJR904.xml	obj	G_b2661	optimal	0.921948095050468
./iJR904.xml	obj	G_b2662	optimal	0.9219480950504697
./iJR904.xml	obj	G_b2663	optimal	0.9219480950504619
./iJR904.xml	obj	G_b2675	optimal	0.9219480950505644
./iJR904.xml	obj	G_b2676	optimal	0.9219480950504672
./iJR904.xml	obj	G_b2677	optimal	0.9219480950504781
./iJR904.xml	obj	G_b2678	optimal	0.9219480950504672
./iJR904.xml	obj	G_b2679	optimal	0.9219480950504392
./iJR904.xml	obj	G_b2687	optimal	0.9219480950504677
./iJR904.xml	obj	G_b2688	optimal	0.9219480950504774
./iJR904.xml	obj	G_b2690	optimal	0.9219480950504586
./iJR904.xml	obj	G_b2702	optimal	0.9219480950504578
./iJR904.xml	obj	G_b2703	optimal	0.9219480950504687
./iJR904.xml	obj	G_b2704	optimal	0.9219480950504392
./iJR904.xml	obj	G_b2705	optimal	0.9219480950504575
./iJR904.xml	obj	G_b2719	optimal	0.921948095050455
./iJR904.xml	obj	G_b2720	optimal	0.9219480950504687
./iJR904.xml	obj	G_b2721	optimal	0.9219480951524066
./iJR904.xml	obj	G_b2722	optimal	0.9219480950504696
./iJR904.xml	obj	G_b2723	optimal	0.921948095050455
./iJR904.xml	obj	G_b2724	optimal	0.9219480950504724
./iJR904.xml	obj	G_b2738	optimal	0.9219480950504685
./iJR904.xml	obj	G_b2746	optimal	0.9219480950504677
./iJR904.xml	obj	G_b2747	optimal	0.921948095050469
./iJR904.xml	obj	G_b2750	optimal	-1.0270055072770745e-15
./iJR904.xml	obj	G_b2751	optimal	-4.545227890699473e-17
./iJR904.xml	obj	G_b2752	optimal	3.582238013647807e-14
./iJR904.xml	obj	G_b2762	optimal	-4.558853574452991e-16
./iJR904.xml	obj	G_b2763	optimal	2.336491276405335e-16
./iJR904.xml	obj	G_b2764	optimal	6.152087209329703e-16
./iJR904.xml	obj	G_b2779	optimal	0.7452932943571184
./iJR904.xml	obj	G_b2780	optimal	-6.751038359202074e-15
./iJR904.xml	obj	G_b2781	optimal	0.9219480951524066
./iJR904.xml	obj	G_b2787	optimal	0.9219480950504687
./iJR904.xml	obj	G_b2788	optimal	0.9219480950504633
./iJR904.xml	obj	G_b2789	optimal	0.9219480950504693
./iJR904.xml	obj	G_b2796	optimal	0.921948095050455
./iJR904.xml	obj	G_b2797	optimal	0.9219480950504717
./iJR904.xml	obj	G_b2799	optimal	0.9219480950503703
./iJR904.xml	obj	G_b2800	optimal	0.9219480950504739
./iJR904.xml	obj	G_b2801	optimal	0.9219480950504685
./iJR904.xml	obj	G_b2802	optimal	0.9219480950504055
./iJR904.xml	obj	G_b2803	optimal	0.9219480950504693
./iJR904.xml	obj	G_b2818	optimal	2.109651765280334e-15
./iJR904.xml	obj	G_b2827	optimal	9.54947858105154e-16
./iJR904.xml	obj	G_b2836	optimal	0.9219480950505113
./iJR904.xml	obj	G_b2838	optimal	-8.558538165725833e-15
./iJR904.xml	obj	G_b2841	optimal	0.9219480950504642
./iJR904.xml	obj	G_b2874	optimal	0.9219480950504022
./iJR904.xml	obj	G_b2883	optimal	0.9219480950504575
./iJR904.xml	obj	G_b2889	optimal	0.9219480950504688
./iJR904.xml	obj	G_b2901	optimal	0.9219480950504688
./iJR904.xml	obj	G_b2903	optimal	0.9219480950504895
./iJR904.xml	obj	G_b2904	optimal	0.9219480950504686
./iJR904.xml	obj	G_b2905	optimal	0.9219480950504658
./iJR904.xml	obj	G_b2907	optimal	0.9219480950504606
./iJR904.xml	obj	G_b2913	optimal	-9.831598805708419e-17
./iJR904.xml	obj	G_b2914	optimal	0.9219480950504578
./iJR904.xml	obj	G_b2917	optimal	0.9219480950504669
./iJR904.xml	obj	G_b2919	optimal	0.9219480950504693
./iJR904.xml	obj	G_b2920	optimal	0.9219480950504729
./iJR904.xml	obj	G_b2925	optimal	0.9219480950504778
./iJR904.xml	obj	G_b2926	optimal	0.6250126844973266
./iJR904.xml	obj	G_b2927	optimal	0.9219480950504629
./iJR904.xml	obj	G_b2935	optimal	0.9219480950504698
./iJR904.xml	obj	G_b2937	optimal	0.9219480950504803
./iJR904.xml	obj	G_b2938	optimal	0.9219480950504686
./iJR904.xml	obj	G_b2942	optimal	-7.402707684750544e-16
./iJR904.xml	obj	G_b2943	optimal	0.9219480950504586
./iJR904.xml	obj	G_b2947	optimal	0.9219480950504687
./iJR904.xml	obj	G_b2957	optimal	0.9219480950504623
./iJR904.xml	obj	G_b2964	optimal	0.9219480950504676
./iJR904.xml	obj	G_b2965	optimal	0.9219480950504683
./iJR904.xml	obj	G_b2975	optimal	0.9219480950504658
./iJR904.xml	obj	G_b2976	optimal	0.9219480950504739
./iJR904.xml	obj	G_b2978	optimal	0.9209633917784901
./iJR904.xml	obj	G_b2979	optimal	0.9209633916763129
./iJR904.xml	obj	G_b2987	optimal	0.9219480950504639
./iJR904.xml	obj	G_b2988	optimal	0.9219480950504678
./iJR904.xml	obj	G_b2994	optimal	0.9219480950504578
./iJR904.xml	obj	G_b2997	optimal	0.9219480950504687
./iJR904.xml	obj	G_b3008	optimal	0.921948095050456
./iJR904.xml	obj	G_b3012	optimal	0.92194809505047
./iJR904.xml	obj	G_b3018	optimal	-1.0889456942246147e-15
./iJR904.xml	obj	G_b3041	optimal	4.599405381788293e-16
./iJR904.xml	obj	G_b3052	optimal	-9.87985587454537e-16
./iJR904.xml	obj	G_b3058	optimal	-3.573830289855106e-16
./iJR904.xml	obj	G_b3061	optimal	0.9219480950504687
./iJR904.xml	obj	G_b3062	optimal	0.9219480950504687
./iJR904.xml	obj	G_b3063	optimal	0.9219480950504675
./iJR904.xml	obj	G_b3073	optimal	0.921948095050413
./iJR904.xml	obj	G_b3089	optimal	0.9219480950504686
./iJR904.xml	obj	G_b3091	optimal	0.921948095050468
./iJR904.xml	obj	G_b3092	optimal	0.9219480950504672
./iJR904.xml	obj	G_b3093	optimal	0.9219480950504653
./iJR904.xml	obj	G_b3111	optimal	0.9219480950504678
./iJR904.xml	obj	G_b3112	optimal	0.9219480950501749
./iJR904.xml	obj	G_b3114	optimal	0.9219480950504687
./iJR904.xml	obj	G_b3115	optimal	0.9219480950504713
./iJR904.xml	obj	G_b3116	optimal	0.9219480950504738
./iJR904.xml	obj	G_b3117	optimal	0.9219480950504659
./iJR904.xml	obj	G_b3124	optimal	0.921948095050455
./iJR904.xml	obj	G_b3125	optimal	0.9219480950504635
./iJR904.xml	obj	G_b3126	optimal	0.9219480950504657
./iJR904.xml	obj	G_b3127	optimal	0.9219480950504888
./iJR904.xml	obj	G_b3128	optimal	0.9219480950504739
./iJR904.xml	obj	G_b3132	optimal	0.9219480950504623
./iJR904.xml	obj	G_b3137	optimal	0.9219480950504688
./iJR904.xml	obj	G_b3161	optimal	0.9219480950504578
./iJR904.xml	obj	G_b3172	optimal	9.449943802471474e-15
./iJR904.xml	obj	G_b3176	optimal	-1.7784945811213885e-15
./iJR904.xml	obj	G_b3177	optimal	7.811971955508745e-16
./iJR904.xml	obj	G_b3187	optimal	0.921948095050455
./iJR904.xml	obj	G_b3189	optimal	3.787730370429307e-15
./iJR904.xml	obj	G_b3212	optimal	0.9219480950504659
./iJR904.xml	obj	G_b3213	optimal	0.92194809505042
./iJR904.xml	obj	G_b3222	optimal	0.9219480950504578
./iJR904.xml	obj	G_b3223	optimal	0.921948095050455
./iJR904.xml	obj	G_b3224	optimal	0.9219480950504738
./iJR904.xml	obj	G_b3225	optimal	0.9219480950504612
./iJR904.xml	obj	G_b3236	optimal	0.8814605051328633
./iJR904.xml	obj	G_b3255	optimal	1.3068496103560127e-15
./iJR904.xml	obj	G_b3256	optimal	5.475925861259622e-15
./iJR904.xml	obj	G_b3258	optimal	0.9219480950504648
./iJR904.xml	obj	G_b3281	optimal	0.9219480950504685
./iJR904.xml	obj	G_b3359	optimal	-9.408580645759918e-16
./iJR904.xml	obj	G_b3360	optimal	-3.541891535365047e-16
./iJR904.xml	obj	G_b3365	optimal	0.9219480950504658
./iJR904.xml	obj	G_b3366	optimal	0.9219480950504606
./iJR904.xml	obj	G_b3367	optimal	0.9219480950504672
./iJR904.xml	obj	G_b3368	optimal	0.9219480950504557
./iJR904.xml	obj	G_b3380	optimal	0.9219480950504606
./iJR904.xml	obj	G_b3385	optimal	0.92194809505047
./iJR904.xml	obj	G_b3386	optimal	0.9219480950504738
./iJR904.xml	obj	G_b3389	optimal	-2.371137749506239e-15
./iJR904.xml	obj	G_b3390	optimal	0.9219480950504414
./iJR904.xml	obj	G_b3403	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3409	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3415	optimal	0.9219480950504717
./iJR904.xml	obj	G_b3416	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3417	optimal	0.9219480950504803
./iJR904.xml	obj	G_b3425	optimal	0.9219480950504669
./iJR904.xml	obj	G_b3426	optimal	0.9219480950504575
./iJR904.xml	obj	G_b3428	optimal	0.9219480950504739
./iJR904.xml	obj	G_b3429	optimal	1.245986633267532e-15
./iJR904.xml	obj	G_b3430	optimal	1.9411668689560918e-15
./iJR904.xml	obj	G_b3433	optimal	1.9158431975406928e-15
./iJR904.xml	obj	G_b3437	optimal	0.9219480950504687
./iJR904.xml	obj	G_b3450	optimal	0.9219480950504575
./iJR904.xml	obj	G_b3451	optimal	0.9219480950504648
./iJR904.xml	obj	G_b3452	optimal	0.9219480950504669
./iJR904.xml	obj	G_b3453	optimal	0.921948095050458
./iJR904.xml	obj	G_b3454	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3455	optimal	0.9219480950504672
./iJR904.xml	obj	G_b3456	optimal	0.921948095050468
./iJR904.xml	obj	G_b3457	optimal	0.921948095050468
./iJR904.xml	obj	G_b3458	optimal	0.921948095050456
./iJR904.xml	obj	G_b3460	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3493	optimal	0.9219480950504578
./iJR904.xml	obj	G_b3500	optimal	0.921948095050455
./iJR904.xml	obj	G_b3517	optimal	0.921948095050468
./iJR904.xml	obj	G_b3519	optimal	0.9219480950504725
./iJR904.xml	obj	G_b3526	optimal	0.9219480950504713
./iJR904.xml	obj	G_b3528	optimal	0.9219480950504612
./iJR904.xml	obj	G_b3551	optimal	0.921948095050456
./iJR904.xml	obj	G_b3553	optimal	0.9219480950504684
./iJR904.xml	obj	G_b3564	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3565	optimal	0.9219480950504678
./iJR904.xml	obj	G_b3566	optimal	0.921948095050469
./iJR904.xml	obj	G_b3567	optimal	0.9219480950504775
./iJR904.xml	obj	G_b3568	optimal	0.9219480950504639
./iJR904.xml	obj	G_b3572	optimal	0.9219480950504648
./iJR904.xml	obj	G_b3575	optimal	0.9219480950504703
./iJR904.xml	obj	G_b3579	optimal	0.9219480950504635
./iJR904.xml	obj	G_b3581	optimal	0.9219480950504815
./iJR904.xml	obj	G_b3583	optimal	0.9219480950504642
./iJR904.xml	obj	G_b3588	optimal	0.9219480950504696
./iJR904.xml	obj	G_b3599	optimal	0.9219480950504616
./iJR904.xml	obj	G_b3600	optimal	0.92194809505047
./iJR904.xml	obj	G_b3603	optimal	0.9219480950504693
./iJR904.xml	obj	G_b3605	optimal	0.9219480950505557
./iJR904.xml	obj	G_b3607	optimal	1.9265732023642226e-17
./iJR904.xml	obj	G_b3608	optimal	2.909289139440183e-16
./iJR904.xml	obj	G_b3612	optimal	0.9219480950504595
./iJR904.xml	obj	G_b3616	optimal	0.9219480950504595
./iJR904.xml	obj	G_b3617	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3619	optimal	1.1738269105017758e-14
./iJR904.xml	obj	G_b3620	optimal	-1.972159564355224e-15
./iJR904.xml	obj	G_b3621	optimal	-9.77934545787505e-16
./iJR904.xml	obj	G_b3622	optimal	8.099571113446501e-16
./iJR904.xml	obj	G_b3626	optimal	8.995263349321845e-15
./iJR904.xml	obj	G_b3627	optimal	-7.002581436075285e-15
./iJR904.xml	obj	G_b3631	optimal	3.131807849129975e-15
./iJR904.xml	obj	G_b3633	optimal	-1.0734298950379878e-15
./iJR904.xml	obj	G_b3634	optimal	8.154844360463438e-17
./iJR904.xml	obj	G_b3640	optimal	0.9219480950504557
./iJR904.xml	obj	G_b3642	optimal	1.0217311337655278e-14
./iJR904.xml	obj	G_b3648	optimal	2.4669370670744197e-14
./iJR904.xml	obj	G_b3653	optimal	0.9219480950504697
./iJR904.xml	obj	G_b3654	optimal	0.9219480950504652
./iJR904.xml	obj	G_b3665	optimal	0.9219480950504695
./iJR904.xml	obj	G_b3666	optimal	0.921948095050455
./iJR904.xml	obj	G_b3670	optimal	0.9219480950504557
./iJR904.xml	obj	G_b3671	optimal	0.9219480950504675
./iJR904.xml	obj	G_b3691	optimal	0.9219480950504729
./iJR904.xml	obj	G_b3692	optimal	0.9219480950504738
./iJR904.xml	obj	G_b3693	optimal	0.9219480950504708
./iJR904.xml	obj	G_b3708	optimal	0.9216662017024776
./iJR904.xml	obj	G_b3709	optimal	0.921948095050468
./iJR904.xml	obj	G_b3725	optimal	0.9219480950504888
./iJR904.xml	obj	G_b3726	optimal	0.9219480950504926
./iJR904.xml	obj	G_b3727	optimal	0.9219480950507789
./iJR904.xml	obj	G_b3728	optimal	0.9219480950504616
./iJR904.xml	obj	G_b3729	optimal	3.34364792525284e-16
./iJR904.xml	obj	G_b3730	optimal	0.0
./iJR904.xml	obj	G_b3731	optimal	0.362358500217256
./iJR904.xml	obj	G_b3732	optimal	0.36235850021725374
./iJR904.xml	obj	G_b3733	optimal	0.36235850021725685
./iJR904.xml	obj	G_b3734	optimal	0.36235850021771665
./iJR904.xml	obj	G_b3735	optimal	0.3623585002172537
./iJR904.xml	obj	G_b3736	optimal	0.3623585002172481
./iJR904.xml	obj	G_b3737	optimal	0.3623585002172528
./iJR904.xml	obj	G_b3738	optimal	0.362358500217253
./iJR904.xml	obj	G_b3739	optimal	0.3623585002172559
./iJR904.xml	obj	G_b3744	optimal	0.9209729624404026
./iJR904.xml	obj	G_b3748	optimal	0.9219480950504642
./iJR904.xml	obj	G_b3749	optimal	0.9219480950504686
./iJR904.xml	obj	G_b3750	optimal	0.9219480950504633
./iJR904.xml	obj	G_b3751	optimal	0.9219480950504595
./iJR904.xml	obj	G_b3752	optimal	0.921948095050467
./iJR904.xml	obj	G_b3767	optimal	0.9219480950504781
./iJR904.xml	obj	G_b3768	optimal	0.9219480950504774
./iJR904.xml	obj	G_b3769	optimal	0.9219480950504693
./iJR904.xml	obj	G_b3770	optimal	1.0312583449521301e-14
./iJR904.xml	obj	G_b3771	optimal	4.865386351264418e-16
./iJR904.xml	obj	G_b3772	optimal	0.9219480950504713
./iJR904.xml	obj	G_b3774	optimal	-1.5920136636398425e-14
./iJR904.xml	obj	G_b3784	optimal	0.9219480950504055
./iJR904.xml	obj	G_b3786	optimal	0.9219480950504673
./iJR904.xml	obj	G_b3787	optimal	0.9219480950504693
./iJR904.xml	obj	G_b3788	optimal	0.9219480950504774
./iJR904.xml	obj	G_b3789	optimal	0.9219480950504739
./iJR904.xml	obj	G_b3790	optimal	0.9219480950504665
./iJR904.xml	obj	G_b3791	optimal	0.9219480950504755
./iJR904.xml	obj	G_b3793	optimal	0.9219480950504392
./iJR904.xml	obj	G_b3794	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3803	optimal	0.9219480950504888
./iJR904.xml	obj	G_b3804	optimal	0.9219480950504604
./iJR904.xml	obj	G_b3805	optimal	0.9219480950504604
./iJR904.xml	obj	G_b3806	optimal	0.9219480950504781
./iJR904.xml	obj	G_b3809	optimal	-5.885592080316276e-16
./iJR904.xml	obj	G_b3821	optimal	0.9219480950504676
./iJR904.xml	obj	G_b3825	optimal	0.9219480950504669
./iJR904.xml	obj	G_b3829	optimal	0.9219480950504642
./iJR904.xml	obj	G_b3831	optimal	0.9219480950504685
./iJR904.xml	obj	G_b3833	optimal	0.9219480950504612
./iJR904.xml	obj	G_b3835	optimal	0.9219480951524066
./iJR904.xml	obj	G_b3843	optimal	0.921948095050456
./iJR904.xml	obj	G_b3845	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3846	optimal	0.9219480950504606
./iJR904.xml	obj	G_b3849	optimal	0.921948095050468
./iJR904.xml	obj	G_b3850	optimal	0.9219480950504635
./iJR904.xml	obj	G_b3870	optimal	0.921948095050456
./iJR904.xml	obj	G_b3892	optimal	0.921948095050455
./iJR904.xml	obj	G_b3893	optimal	0.9219480950505349
./iJR904.xml	obj	G_b3894	optimal	0.9219480950504609
./iJR904.xml	obj	G_b3902	optimal	0.9219480950504676
./iJR904.xml	obj	G_b3903	optimal	0.9219480950504698
./iJR904.xml	obj	G_b3904	optimal	0.9219480950504578
./iJR904.xml	obj	G_b3907	optimal	0.92194809505047
./iJR904.xml	obj	G_b3908	optimal	0.9219480950504658
./iJR904.xml	obj	G_b3909	optimal	0.921948095050467
./iJR904.xml	obj	G_b3916	optimal	0.9219480950504642
./iJR904.xml	obj	G_b3917	optimal	0.9219480950504733
./iJR904.xml	obj	G_b3918	optimal	0.9219480950504639
./iJR904.xml	obj	G_b3919	optimal	0.8445864993220381
./iJR904.xml	obj	G_b3926	optimal	0.9219419088055884
./iJR904.xml	obj	G_b3927	optimal	0.9219480950504606
./iJR904.xml	obj	G_b3929	optimal	0.9219480950504778
./iJR904.xml	obj	G_b3930	optimal	0.9219480950504638
./iJR904.xml	obj	G_b3939	optimal	3.56605756905243e-16
./iJR904.xml	obj	G_b3940	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3941	optimal	5.85632171933574e-17
./iJR904.xml	obj	G_b3942	optimal	0.9219480950504578
./iJR904.xml	obj	G_b3945	optimal	0.9219480950504682
./iJR904.xml	obj	G_b3946	optimal	0.9219480950504635
./iJR904.xml	obj	G_b3951	optimal	0.9219480950504676
./iJR904.xml	obj	G_b3952	optimal	0.9219480950504713
./iJR904.xml	obj	G_b3956	optimal	0.9191407168451493
./iJR904.xml	obj	G_b3957	optimal	-4.655506746189155e-15
./iJR904.xml	obj	G_b3958	optimal	-5.751031912060913e-16
./iJR904.xml	obj	G_b3959	optimal	-2.6650992411309614e-16
./iJR904.xml	obj	G_b3960	optimal	-2.6603607894642676e-15
./iJR904.xml	obj	G_b3962	optimal	0.921948095050458
./iJR904.xml	obj	G_b3966	optimal	0.9219480950504687
./iJR904.xml	obj	G_b3967	optimal	5.4939747668828275e-15
./iJR904.xml	obj	G_b3972	optimal	0.0
./iJR904.xml	obj	G_b3974	optimal	-9.757787093910273e-17
./iJR904.xml	obj	G_b3990	optimal	0.9219480950504688
./iJR904.xml	obj	G_b3991	optimal	0.9219480950504653
./iJR904.xml	obj	G_b3992	optimal	0.9219480950504738
./iJR904.xml	obj	G_b3993	optimal	0.9219480950505644
./iJR904.xml	obj	G_b3994	optimal	0.921948095050477
./iJR904.xml	obj	G_b3997	optimal	0.921948095050455
./iJR904.xml	obj	G_b4005	optimal	1.913529152648868e-14
./iJR904.xml	obj	G_b4006	optimal	4.426052785114465e-15
./iJR904.xml	obj	G_b4013	optimal	-2.8245719481344557e-15
./iJR904.xml	obj	G_b4014	optimal	0.9219480950504743
./iJR904.xml	obj	G_b4015	optimal	0.921948095050468
./iJR904.xml	obj	G_b4019	optimal	0.9219480950504629
./iJR904.xml	obj	G_b4024	optimal	0.9219480950504635
./iJR904.xml	obj	G_b4025	optimal	0.9059834154159668
./iJR904.xml	obj	G_b4031	optimal	0.9219480950504557
./iJR904.xml	obj	G_b4032	optimal	0.9219480950504658
./iJR904.xml	obj	G_b4033	optimal	0.9219480950504665
./iJR904.xml	obj	G_b4034	optimal	0.9219480950504575
./iJR904.xml	obj	G_b4035	optimal	0.9219480950504595
./iJR904.xml	obj	G_b4036	optimal	0.921948095050458
./iJR904.xml	obj	G_b4039	optimal	0.92194809505047
./iJR904.xml	obj	G_b4040	optimal	0.9219480950504606
./iJR904.xml	obj	G_b4041	optimal	1.7244759795553284e-16
./iJR904.xml	obj	G_b4042	optimal	-6.435719993623146e-16
./iJR904.xml	obj	G_b4053	optimal	0.9219480950504659
./iJR904.xml	obj	G_b4054	optimal	0.9219480950504693
./iJR904.xml	obj	G_b4069	optimal	0.9219480950504669
./iJR904.xml	obj	G_b4077	optimal	0.9219480950504775
./iJR904.xml	obj	G_b4079	optimal	0.9219480950504629
./iJR904.xml	obj	G_b4090	optimal	0.9219480950504685
./iJR904.xml	obj	G_b4111	optimal	0.921948095050413
./iJR904.xml	obj	G_b4117	optimal	0.9219480950504682
./iJR904.xml	obj	G_b4119	optimal	0.9219480950504682
./iJR904.xml	obj	G_b4120	optimal	0.9219480950504688
./iJR904.xml	obj	G_b4122	optimal	0.9219480950504781
./iJR904.xml	obj	G_b4123	optimal	0.9219480950504669
./iJR904.xml	obj	G_b4131	optimal	0.9219480950504729
./iJR904.xml	obj	G_b4132	optimal	0.9219480950504658
./iJR904.xml	obj	G_b4138	optimal	0.9219480950504633
./iJR904.xml	obj	G_b4139	optimal	0.921948095050458
./iJR904.xml	obj	G_b4151	optimal	0.9219480950504557
./iJR904.xml	obj	G_b4152	optimal	0.9219480950504673
./iJR904.xml	obj	G_b4153	optimal	0.9219480950504572
./iJR904.xml	obj	G_b4154	optimal	0.9219480950504825
./iJR904.xml	obj	G_b4160	optimal	1.1049260491265207e-15
./iJR904.xml	obj	G_b4177	optimal	-9.077014474204864e-15
./iJR904.xml	obj	G_b4196	optimal	0.9219480950504633
./iJR904.xml	obj	G_b4197	optimal	0.9219480950504677
./iJR904.xml	obj	G_b4198	optimal	0.921948095050469
./iJR904.xml	obj	G_b4208	optimal	0.9219480950504639
./iJR904.xml	obj	G_b4226	optimal	-1.0665696635138722e-15
./iJR904.xml	obj	G_b4227	optimal	0.9219480950504578
./iJR904.xml	obj	G_b4228	optimal	0.9219480950504685
./iJR904.xml	obj	G_b4229	optimal	0.9219480950504586
./iJR904.xml	obj	G_b4230	optimal	0.9219480950504672
./iJR904.xml	obj	G_b4231	optimal	0.921948095050455
./iJR904.xml	obj	G_b4232	optimal	0.9219480950504735
./iJR904.xml	obj	G_b4238	optimal	0.9219480950504693
./iJR904.xml	obj	G_b4239	optimal	0.9219480950504575
./iJR904.xml	obj	G_b4240	optimal	0.9219480950504555
./iJR904.xml	obj	G_b4244	optimal	7.165154701933078e-17
./iJR904.xml	obj	G_b4245	optimal	-1.8606309156507843e-14
