model	objective	reaction	flux	status	minimum	maximum	fraction_optimum
Human-GEM.xml	obj	MAR03658	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03659	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03660	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03661	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03662	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03663	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03664	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03665	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03666	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03667	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03668	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03669	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03670	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03671	187.35363	optimal	0.0	0.4	1.0
Human-GEM.xml	obj	MAR03672	187.35363	optimal	0.0	0.4	1.0
Human-GEM.xml	obj	MAR03673	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03674	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03675	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03676	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03677	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03678	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03679	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03680	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03681	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03682	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03683	187.35363	optimal	0.0	0.4	1.0
Human-GEM.xml	obj	MAR03684	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03685	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03686	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03687	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03688	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03689	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03690	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03691	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03692	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03693	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03694	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03695	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03696	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03697	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03698	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03699	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03700	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03701	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03702	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03703	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03704	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03705	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03706	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03707	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03708	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03709	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03710	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03711	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03712	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03713	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03714	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03715	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03716	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03717	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03718	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03719	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03720	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03721	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03722	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03723	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03724	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03725	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03726	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03727	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03728	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03729	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03730	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03731	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03732	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03733	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03734	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03735	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03736	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03737	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03738	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03739	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03740	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03741	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03742	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03743	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03744	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03745	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03746	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03747	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03748	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03749	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03750	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR03751	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03752	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03753	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03754	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03755	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03756	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03757	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03758	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03759	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03760	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03761	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03762	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR03763	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03764	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03765	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03766	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03767	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03768	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03769	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03770	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03771	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR03772	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR03773	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03774	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03775	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03776	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR03777	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03778	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03779	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03780	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03781	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03782	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03783	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03784	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03785	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03786	187.35363	optimal	0.0	9.324334	1.0
Human-GEM.xml	obj	MAR03787	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03788	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03789	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03790	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03791	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03792	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03793	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03794	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03795	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03796	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03797	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03798	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03799	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03800	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03801	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03802	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03803	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03804	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03805	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03806	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03807	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03808	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03809	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR03810	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03811	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03812	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03813	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03814	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03815	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03816	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03817	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03818	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03819	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03820	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03821	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03822	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03823	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03824	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR03825	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03826	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03827	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03828	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03829	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03830	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03831	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03832	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03833	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03834	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03835	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03836	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03837	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03838	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03839	187.35363	optimal	-999.773536	1000.0	1.0
Human-GEM.xml	obj	MAR03840	187.35363	optimal	0.0	713.739803	1.0
Human-GEM.xml	obj	MAR03841	187.35363	optimal	-999.773536	1000.0	1.0
Human-GEM.xml	obj	MAR03842	187.35363	optimal	0.0	526.723566	1.0
Human-GEM.xml	obj	MAR03843	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR03844	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03845	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03846	187.35363	optimal	-1000.0	86.020132	1.0
Human-GEM.xml	obj	MAR03847	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR03848	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03849	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03850	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03851	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03852	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03853	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03854	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03855	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03856	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03857	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03858	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03859	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03860	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03861	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03862	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03863	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03864	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03865	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03866	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03867	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR03868	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03869	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03870	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03871	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03872	187.35363	optimal	-526.723566	0.0	1.0
Human-GEM.xml	obj	MAR03873	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03874	187.35363	optimal	-1000.0	86.020132	1.0
Human-GEM.xml	obj	MAR03875	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR03876	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03877	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03878	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03879	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03880	187.35363	optimal	0.0	28.673377	1.0
Human-GEM.xml	obj	MAR03881	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03882	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03883	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03884	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03885	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03886	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03887	187.35363	optimal	-965.362199	0.0	1.0
Human-GEM.xml	obj	MAR03888	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03889	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR03890	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR03891	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03892	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03893	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03894	187.35363	optimal	0.0	965.362199	1.0
Human-GEM.xml	obj	MAR03895	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03896	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03897	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03898	187.35363	optimal	-1000.0	469.732729	1.0
Human-GEM.xml	obj	MAR03899	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03900	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03901	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03902	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03903	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03904	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03905	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03906	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03907	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03908	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03909	187.35363	optimal	0.0	469.732729	1.0
Human-GEM.xml	obj	MAR03910	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03911	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03912	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03913	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03914	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03915	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03916	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03917	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03918	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03919	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03920	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03921	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03922	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03923	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03924	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03925	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03926	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03927	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03928	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03929	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03930	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03931	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03932	187.35363	optimal	0.0	500.0	1.0
Human-GEM.xml	obj	MAR03933	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03934	187.35363	optimal	0.0	482.6811	1.0
Human-GEM.xml	obj	MAR03935	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03936	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03937	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03938	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03939	187.35363	optimal	-1000.0	0.0	1.0
Human-GEM.xml	obj	MAR03940	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03941	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03942	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03943	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03944	187.35363	optimal	574.810368	1000.0	1.0
Human-GEM.xml	obj	MAR03945	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03946	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03947	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03948	187.35363	optimal	-386.536029	386.536029	1.0
Human-GEM.xml	obj	MAR03949	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03950	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03951	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03952	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03953	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03954	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03955	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03956	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03957	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03958	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03959	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03960	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03961	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03962	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03963	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03964	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR03965	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR03966	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03967	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03968	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03969	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03970	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR03971	187.35363	optimal	0.0	386.536029	1.0
Human-GEM.xml	obj	MAR03972	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03973	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03974	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03975	187.35363	optimal	0.0	193.268014	1.0
Human-GEM.xml	obj	MAR03976	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03977	187.35363	optimal	0.0	193.268014	1.0
Human-GEM.xml	obj	MAR03978	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03979	187.35363	optimal	0.0	193.268014	1.0
Human-GEM.xml	obj	MAR03980	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03981	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03982	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03983	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03984	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03985	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03986	187.35363	optimal	0.0	500.0	1.0
Human-GEM.xml	obj	MAR03987	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03988	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03989	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03990	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03991	187.35363	optimal	0.0	750.0	1.0
Human-GEM.xml	obj	MAR03992	187.35363	optimal	0.0	1000.0	1.0
Human-GEM.xml	obj	MAR03993	187.35363	optimal	0.0	500.0	1.0
Human-GEM.xml	obj	MAR03994	187.35363	optimal	0.0	0.0	1.0
Human-GEM.xml	obj	MAR03995	187.35363	optimal	-1000.0	1000.0	1.0
Human-GEM.xml	obj	MAR03996	187.35363	optimal	-1000.0	1000.0	1.0
